name,slug,description,quantity,datasheet,supplier,package,x,y,z,unit_price,bulk_price,new,used
Comparator,Comparator,LM339 (DIP-14),2,/boxes/data/_resources/datasheets/lm2901.pdf,https://uk.farnell.com/texas-instruments/lm2901n/ic-comparator-quad-2901-dip14/dp/3118410,Active Electronics,7,6,5,0.8568,0.5568,83,0
