name,slug,description,quantity,datasheet,supplier,package,x,y,z,unit_price,bulk_price,new,used
Inductor,Inductor,1 mH toroidal inductor,1,/boxes/magnets/_resources/datasheets/inductor_toroidal.pdf,https://uk.farnell.com/bourns/2124-v-rc/inductor-1000uh-15-1-3a-toroid/dp/1929753,Passive Electronics,30,30,15,3.06,1.776,0,0
