name,slug,description,quantity,datasheet,supplier,package,x,y,z,unit_price,bulk_price,new,used
Periodic Table,Periodic_Table,Periodic Table Card,1,/boxes/atoms/card,VK,Body (000),40,60,1,1.0,0.1,0,0
