name,slug,description,quantity,datasheet,supplier,package,x,y,z,unit_price,bulk_price,new,used
Gate (NAND),Gate_NAND,4xNAND gate,2,/boxes/memory/_resources/datasheets/NAND_gates.pdf,https://uk.farnell.com/texas-instruments/cd4011be/ic-4000-cmos-4011-dip14-18v/dp/3120113,Active Electronics,10,20,8,0.7536,0.4188,40,0
