name,slug,description,quantity,datasheet,supplier,package,x,y,z,unit_price,bulk_price,new,used
Photoresistor (LDR),Photoresistor__LDR_,Light-dependent resistor (GL5516 and GL5528),2,/boxes/sensors/,https://uk.farnell.com/advanced-photonix/nsl-19m51/light-dependent-resistor-550nm/dp/3168335,Passive Electronics,50,10,3,1.14,0.7584,120,0
