name,slug,description,quantity,datasheet,supplier,package,x,y,z,unit_price,bulk_price,new,used
Cable (MiniUSB-20cm),Cable_MiniUSB_20cm,Short mini-USB to Type-A cable (20 cm),1,/boxes/networks/,https://www.amazon.co.uk/gp/product/B07FW69HNT,Cables (001),100,25,10,3.02,1.58,0,0
